mes,ano,canal_slug,cep,bu_slug,classificacao_cliente_slug,categoria_slug,subcategoria_slug,canal,filial,cliente,bu,categoria,subcategoria,classificacao_cliente,_id_$oid,meses_1_tpr_taxa,meses_1_tpr_preco_promo,meses_1_investimento_value,meses_1_investimento_group,meses_1_investimento_percentage,meses_1_ts_total_value,meses_1_ts_total_group,meses_1_ts_total_percentage,meses_1_pfme_total_value,meses_1_pfme_total_group,meses_1_pfme_total_percentage,meses_1_rs_packfisico_value,meses_1_rs_packfisico_group,meses_1_rs_sellin_value,meses_1_rs_sellin_group,meses_1_rs_sellout_value,meses_1_rs_sellout_group,meses_1_proporcao_investimento_value,meses_1_proporcao_investimento_group,meses_1_proporcao_investimento_percentage,meses_1_ts_visibilidade_value,meses_1_ts_visibilidade_group,meses_1_ts_visibilidade_percentage,meses_1_ts_visibilidade_rubric_percentage,meses_1_ts_ecommerce_value,meses_1_ts_ecommerce_group,meses_1_ts_ecommerce_percentage,meses_1_ts_ecommerce_rubric_percentage,meses_1_ts_midiakit_value,meses_1_ts_midiakit_group,meses_1_ts_midiakit_percentage,meses_1_ts_midiakit_rubric_percentage,meses_1_volume_sellin_value,meses_1_volume_sellin_group,meses_1_volume_sellin_percentage,meses_1_volume_sellout_value,meses_1_volume_sellout_group,meses_1_volume_sellout_percentage,meses_1_valor_sellout_value,meses_1_valor_sellout_group,meses_1_valor_sellout_percentage,meses_1_ts_rebaixopreco_value,meses_1_ts_rebaixopreco_group,meses_1_ts_rebaixopreco_percentage,meses_1_ts_rebaixopreco_rubric_percentage,meses_1_valor_packfisico_value,meses_1_valor_packfisico_group,meses_1_valor_packfisico_percentage,meses_1_volume_packfisico_value,meses_1_volume_packfisico_group,meses_1_volume_packfisico_percentage,meses_1_pfme_midiakit_value,meses_1_pfme_midiakit_group,meses_1_pfme_midiakit_percentage,meses_1_pfme_midiakit_rubric_percentage,meses_1_pfme_packvirtual_value,meses_1_pfme_packvirtual_group,meses_1_pfme_packvirtual_percentage,meses_1_pfme_packvirtual_rubric_percentage,meses_1_pfme_ecommerce_value,meses_1_pfme_ecommerce_group,meses_1_pfme_ecommerce_percentage,meses_1_pfme_ecommerce_rubric_percentage,meses_1_proporcao_packfisico,estado,regiao
1,2023.0,geral,855985750,cpw,demais,cereais-matinais,demais-cereais-matinais,geral,filial 3,VAREJO 8,CPW,CEREAIS MATINAIS,DEMAIS CEREAIS MATINAIS,DEMAIS,63fd178806cad1a9771ab0d7,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Amazonas,Norte
1,2023.0,geral,85701142,cpw,demais,cereais-matinais,cereais-matinais-sachet,geral,filial 3,VAREJO 7,CPW,CEREAIS MATINAIS,CEREAIS MATINAIS SACHET,DEMAIS,63fd178806cad1a9771ab0c9,0,0,157.926,valor,9.71093,157.926,valor,9.71093,0.0,valor,0.0,0.0,valor,11622.878,valor,34772.618,valor,7359.696,valor,6.49844,157.926,valor,9.71093,100.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.353,volume,9.54071,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Rio de Janeiro,Sudeste
1,2023.0,geral,858723566,cpw,demais,cereais-matinais,nescau-cereal,geral,filial 4,VAREJO 4,CPW,CEREAIS MATINAIS,NESCAU CEREAL,DEMAIS,63fd178906cad1a9771ab0e6,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Rio Grande do Norte,Nordeste
1,2023.0,geral,862900882,health-science,demais,health-science,fibermais,geral,filial 3,VAREJO 2,HEALTH SCIENCE,HEALTH SCIENCE,FIBERMAIS,DEMAIS,63fd178906cad1a9771ab111,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Alagoas,Nordeste
1,2023.0,geral,867795263,health-science,demais,health-science,nutricao-adulta-active-protein-beauty-,geral,filial 5,VAREJO 5,HEALTH SCIENCE,HEALTH SCIENCE,NUTRICAO ADULTA ACTIVE PROTEIN BEAUTY ,DEMAIS,63fd178a06cad1a9771ab13e,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Rio Grande do Norte,Nordeste
1,2023.0,geral,869886268,health-science,demais,health-science,nutricao-adulta-active-protein-beauty-,geral,filial 3,VAREJO 12,HEALTH SCIENCE,HEALTH SCIENCE,NUTRICAO ADULTA ACTIVE PROTEIN BEAUTY ,DEMAIS,63fd178a06cad1a9771ab139,0,0,253.056,valor,1.86998,253.056,valor,1.86998,0.0,valor,0.0,0.0,valor,0.0,valor,6567.1,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.034,volume,7.31198,0.0,volume,0,0.0,valor,0,253.056,valor,7.16357,100.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Rio Grande do Norte,Nordeste
1,2023.0,geral,876392862,maggi-leites-culinarios,demais,maggi,sopao,geral,filial 4,VAREJO 11,MAGGI LEITES CULINARIOS,MAGGI,SOPAO,DEMAIS,63fd179106cad1a9771ab22d,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Bahia,Nordeste
1,2023.0,geral,876615094,leite-em-po,demais,leite-em-po,molico-especiais,geral,filial 4,VAREJO 6,LEITE EM PO,LEITE EM PO,MOLICO ESPECIAIS,DEMAIS,63fd178a06cad1a9771ab147,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Sergipe,Nordeste
1,2023.0,geral,882467283,confectionary,demais,garoto,pos-garoto,geral,filial 1,VAREJO 1,CONFECTIONARY,GAROTO,POS GAROTO,DEMAIS,63fd178806cad1a9771ab0a3,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,1833.376,valor,2778.63,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.023,volume,2.04721,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Roraima,Norte
1,2023.0,geral,88691292,cpw,demais,cereais-matinais,passatempo,geral,filial 3,VAREJO 2,CPW,CEREAIS MATINAIS,PASSATEMPO,DEMAIS,63fd178906cad1a9771ab0ed,0,0,97.062,valor,11.5576,97.062,valor,11.5576,0.0,valor,0.0,0.0,valor,4303.392,valor,9691.326,valor,4433.631,valor,8.17111,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.069,volume,12.82954,0.0,volume,0,0.0,valor,0,97.062,valor,11.5576,100.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Sergipe,Nordeste
1,2023.0,geral,889539255,confectionary,demais,garoto,talento-75-95g,geral,filial 3,VAREJO 10,CONFECTIONARY,GAROTO,TALENTO 75 95G,DEMAIS,63fd178806cad1a9771ab0b5,0,0,389.24,valor,4.55931,389.24,valor,4.55931,0.0,valor,0.0,0.0,valor,0.0,valor,11978.8,valor,0.0,valor,0.0,1.243,valor,0.93968,0.3193303911885716,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.1,volume,4.46227,0.0,volume,0,0.0,valor,0,387.997,valor,4.61627,99.68066960881144,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Amapá,Norte
1,2023.0,geral,891592128,cpw,demais,cereais-matinais,nescau-cereal,geral,filial 3,VAREJO 10,CPW,CEREAIS MATINAIS,NESCAU CEREAL,DEMAIS,63fd178906cad1a9771ab0e4,0,0,377.733,valor,8.05293,377.733,valor,8.05293,0.0,valor,0.0,0.0,valor,20151.52,valor,32705.04,valor,5334.854,valor,7.7088,91.873,valor,6.0308,24.32226588871519,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.58,volume,8.05331,0.0,volume,0,0.0,valor,0,285.86,valor,9.02555,75.6777341112848,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Bahia,Nordeste
1,2023.0,geral,892985537,leite-em-po,demais,leite-em-po,molico-lata-sachet,geral,filial 3,VAREJO 8,LEITE EM PO,LEITE EM PO,MOLICO LATA SACHET,DEMAIS,63fd178a06cad1a9771ab14f,0,0,132.913,valor,3.38631,132.913,valor,3.38631,0.0,valor,0.0,0.0,valor,0.0,valor,8315.58,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.07,volume,3.32224,0.0,volume,0,0.0,valor,0,132.913,valor,3.38631,100.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Roraima,Norte
1,2023.0,geral,893238889,health-science,demais,health-science,demais-health-science,geral,filial 1,VAREJO 1,HEALTH SCIENCE,HEALTH SCIENCE,DEMAIS HEALTH SCIENCE,DEMAIS,63fd178906cad1a9771ab103,0,0,819.462,valor,9.00043,819.462,valor,9.00043,0.0,valor,0.0,0.0,valor,18956.4,valor,32732.4,valor,2313.275,valor,8.32282,245.838,valor,9.00043,30.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.2,volume,9.00043,0.0,volume,0,0.0,valor,0,573.623,valor,9.00043,70.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Minas Gerais,Sudeste
1,2023.0,geral,89488477,maggi-leites-culinarios,demais,leites-culinarios,creme-tp,geral,filial 3,VAREJO 7,MAGGI LEITES CULINARIOS,LEITES CULINARIOS,CREME TP,DEMAIS,63fd178f06cad1a9771ab1d3,0,0,4986.117,valor,10.76113,4986.117,valor,10.76113,0.0,valor,0.0,0.0,valor,116729.8,valor,243375.616,valor,2341.096,valor,8.55897,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,6.017,volume,11.07881,0.0,volume,0,0.0,valor,0,4986.117,valor,10.76113,100.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Rio de Janeiro,Sudeste
1,2023.0,geral,899553458,maggi-leites-culinarios,demais,maggi,sopao,geral,filial 3,VAREJO 10,MAGGI LEITES CULINARIOS,MAGGI,SOPAO,DEMAIS,63fd179106cad1a9771ab228,0,0,434.51,valor,10.14936,434.51,valor,10.14936,0.0,valor,0.0,0.0,valor,5110.2,valor,11457.6,valor,1176.083,valor,8.7341,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.15,volume,9.63967,0.0,volume,0,0.0,valor,0,434.51,valor,10.14936,100.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Bahia,Nordeste
1,2023.0,geral,901342273,leite-em-po,demais,leite-em-po,ninho-especiais,geral,filial 4,VAREJO 4,LEITE EM PO,LEITE EM PO,NINHO ESPECIAIS,DEMAIS,63fd178b06cad1a9771ab16a,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Alagoas,Nordeste
1,2023.0,geral,90224811,cpw,demais,cereais-matinais,nescau-cereal,geral,filial 4,VAREJO 9,CPW,CEREAIS MATINAIS,NESCAU CEREAL,DEMAIS,63fd178906cad1a9771ab0e8,0,0,7494.207,valor,7.11328,7494.207,valor,7.11328,0.0,valor,0.0,0.0,valor,0.0,valor,495312.192,valor,0.0,valor,0.0,3074.437,valor,6.8925,41.0241806457533,1345.333,valor,8.33333,17.951638708493384,0.0,valor,0.0,0.0,8.784,volume,6.8925,0.0,volume,0,0.0,valor,0,3074.437,valor,6.8925,41.0241806457533,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Amazonas,Norte
1,2023.0,geral,907517262,cpw,demais,cereais-matinais,snow,geral,filial 4,VAREJO 9,CPW,CEREAIS MATINAIS,SNOW,DEMAIS,63fd178906cad1a9771ab100,0,0,5226.107,valor,7.41265,5226.107,valor,7.41265,0.0,valor,0.0,0.0,valor,0.0,valor,327960.864,valor,0.0,valor,0.0,1940.387,valor,7.13922,37.12872666486907,1345.333,valor,8.33333,25.742546670261845,0.0,valor,0.0,0.0,5.544,volume,7.13922,0.0,volume,0,0.0,valor,0,1940.387,valor,7.13922,37.12872666486907,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Amapá,Norte
1,2023.0,geral,911124913,cpw,demais,cereais-matinais,passatempo,geral,filial 4,VAREJO 6,CPW,CEREAIS MATINAIS,PASSATEMPO,DEMAIS,63fd178906cad1a9771ab0f3,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Amazonas,Norte
1,2023.0,geral,925578203,maggi-leites-culinarios,demais,maggi,temperos-sachet,geral,filial 3,VAREJO 10,MAGGI LEITES CULINARIOS,MAGGI,TEMPEROS SACHET,DEMAIS,63fd179106cad1a9771ab234,0,0,120.455,valor,9.64828,120.455,valor,9.64828,0.0,valor,0.0,0.0,valor,1651.62,valor,4966.98,valor,1371.149,valor,7.34022,5.301,valor,8.18402,4.400889047416419,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.03,volume,9.56161,0.0,volume,0,0.0,valor,0,115.154,valor,9.7284,95.59911095258356,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,São Paulo,Sudeste
1,2023.0,geral,926942997,maggi-leites-culinarios,demais,maggi,temperos-sachet,geral,filial 4,VAREJO 6,MAGGI LEITES CULINARIOS,MAGGI,TEMPEROS SACHET,DEMAIS,63fd179106cad1a9771ab237,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Roraima,Norte
1,2023.0,geral,928040744,leite-em-po,demais,leite-em-po,molico-lata-sachet,geral,filial 4,VAREJO 9,LEITE EM PO,LEITE EM PO,MOLICO LATA SACHET,DEMAIS,63fd178a06cad1a9771ab154,0,0,42983.334,valor,7.66358,42983.334,valor,7.66358,0.0,valor,0.0,0.0,valor,0.0,valor,980050.5,valor,0.0,valor,0.0,19670.037,valor,7.60696,45.76200745757642,3643.261,valor,8.33333,8.475985084847158,0.0,valor,0.0,0.0,8.25,volume,7.60696,0.0,volume,0,0.0,valor,0,19670.037,valor,7.60696,45.76200745757642,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Santa Catarina,Sul
1,2023.0,geral,932184979,health-science,demais,health-science,nutren-senior,geral,filial 4,VAREJO 4,HEALTH SCIENCE,HEALTH SCIENCE,NUTREN SENIOR,DEMAIS,63fd178a06cad1a9771ab12e,0,0,249.27,valor,100.0,249.27,valor,100.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,249.27,valor,100.0,100.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Bahia,Nordeste
1,2023.0,geral,936801060,health-science,demais,health-science,ier-nutren-control-vital-protein-,geral,filial 4,VAREJO 6,HEALTH SCIENCE,HEALTH SCIENCE,IER NUTREN CONTROL VITAL PROTEIN ,DEMAIS,63fd178a06cad1a9771ab123,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Amapá,Norte
1,2023.0,geral,936814787,cpw,demais,cereais-matinais,passatempo,geral,filial 4,VAREJO 11,CPW,CEREAIS MATINAIS,PASSATEMPO,DEMAIS,63fd178906cad1a9771ab0f5,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Bahia,Nordeste
1,2023.0,geral,938218685,maggi-leites-culinarios,demais,leites-culinarios,demais-leites-culinarios,geral,filial 5,VAREJO 5,MAGGI LEITES CULINARIOS,LEITES CULINARIOS,DEMAIS LEITES CULINARIOS,DEMAIS,63fd179006cad1a9771ab1e6,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,São Paulo,Sudeste
1,2023.0,geral,939872042,maggi-leites-culinarios,demais,maggi,demais-sopas,geral,filial 1,VAREJO 1,MAGGI LEITES CULINARIOS,MAGGI,DEMAIS SOPAS,DEMAIS,63fd179106cad1a9771ab217,0,0,524.399,valor,0.75687,524.399,valor,0.77937,0.0,valor,0.0,0.0,valor,3746.304,valor,15668.352,valor,714.399,valor,5.87151,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.096,volume,0.77937,0.0,volume,0,0.0,valor,0,524.399,valor,0.77937,100.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Acre,Norte
1,2023.0,geral,943115124,confectionary,demais,garoto,talento-ate-25g,geral,filial 4,VAREJO 6,CONFECTIONARY,GAROTO,TALENTO ATE 25G,DEMAIS,63fd178806cad1a9771ab0c3,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Pernambuco,Nordeste
1,2023.0,geral,946780583,health-science,demais,health-science,ier-nutren-control-vital-protein-,geral,filial 3,VAREJO 2,HEALTH SCIENCE,HEALTH SCIENCE,IER NUTREN CONTROL VITAL PROTEIN ,DEMAIS,63fd178a06cad1a9771ab11d,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Bahia,Nordeste
1,2023.0,geral,951939730,maggi-leites-culinarios,demais,leites-culinarios,demais-leites-culinarios,geral,filial 3,VAREJO 2,MAGGI LEITES CULINARIOS,LEITES CULINARIOS,DEMAIS LEITES CULINARIOS,DEMAIS,63fd178f06cad1a9771ab1dd,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,13125.24,valor,24594.84,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.54,volume,12.50771,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Acre,Norte
1,2023.0,geral,952829336,cpw,demais,cereais-matinais,demais-cereais-matinais,geral,filial 4,VAREJO 4,CPW,CEREAIS MATINAIS,DEMAIS CEREAIS MATINAIS,DEMAIS,63fd178806cad1a9771ab0da,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Pará,Norte
1,2023.0,geral,955330032,confectionary,demais,garoto,talento-ate-25g,geral,filial 4,VAREJO 11,CONFECTIONARY,GAROTO,TALENTO ATE 25G,DEMAIS,63fd178806cad1a9771ab0c5,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Acre,Norte
1,2023.0,geral,964738757,health-science,demais,health-science,fibermais,geral,filial 4,VAREJO 11,HEALTH SCIENCE,HEALTH SCIENCE,FIBERMAIS,DEMAIS,63fd178906cad1a9771ab119,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Santa Catarina,Sul
1,2023.0,geral,967268262,leite-em-po,demais,leite-em-po,ninho-zero-lata,geral,filial 3,VAREJO 8,LEITE EM PO,LEITE EM PO,NINHO ZERO LATA,DEMAIS,63fd178f06cad1a9771ab1bb,0,0,201.961,valor,11.41415,201.961,valor,11.41415,0.0,valor,0.0,0.0,valor,7714.72,valor,14439.62,valor,3819.908,valor,7.45749,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.13,volume,10.94847,0.0,volume,0,0.0,valor,0,201.961,valor,11.41415,100.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Alagoas,Nordeste
1,2023.0,geral,970430766,maggi-leites-culinarios,demais,maggi,temperos-sachet,geral,filial 4,VAREJO 9,MAGGI LEITES CULINARIOS,MAGGI,TEMPEROS SACHET,DEMAIS,63fd179106cad1a9771ab238,0,0,5236.06,valor,13.3603,5236.06,valor,15.31406,0.0,valor,0.0,0.0,valor,0.0,valor,42384.896,valor,0.0,valor,0.0,751.364,valor,7.44249,14.349795284083964,3733.332,valor,26.66666,71.30040943183208,0.0,valor,0.0,0.0,0.256,volume,7.44249,0.0,volume,0,0.0,valor,0,751.364,valor,7.44249,14.349795284083964,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Amazonas,Norte
1,2023.0,geral,971079768,health-science,demais,health-science,nutren-senior,geral,filial 3,VAREJO 2,HEALTH SCIENCE,HEALTH SCIENCE,NUTREN SENIOR,DEMAIS,63fd178a06cad1a9771ab129,0,0,2150.214,valor,8.61834,2150.214,valor,8.61834,0.0,valor,0.0,0.0,valor,14537.472,valor,19452.8,valor,676.094,valor,3.19784,381.385,valor,5.69655,17.737068496741323,0.0,valor,0.0,0.0,1000.0,valor,25.0,46.50699803335859,0.064,volume,5.30742,0.0,volume,0,0.0,valor,0,768.829,valor,5.39367,35.755933469900086,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0,Pernambuco,Nordeste
