ano,canal_slug,cep,bu_slug,classificacao_cliente_slug,categoria_slug,subcategoria_slug,canal,filial,cliente,bu,categoria,subcategoria,classificacao_cliente,_id_$oid,meses_1_tpr_taxa,meses_1_tpr_preco_promo,meses_1_investimento_value,meses_1_investimento_group,meses_1_investimento_percentage,meses_1_ts_total_value,meses_1_ts_total_group,meses_1_ts_total_percentage,meses_1_pfme_total_value,meses_1_pfme_total_group,meses_1_pfme_total_percentage,meses_1_rs_packfisico_value,meses_1_rs_packfisico_group,meses_1_rs_sellin_value,meses_1_rs_sellin_group,meses_1_rs_sellout_value,meses_1_rs_sellout_group,meses_1_proporcao_investimento_value,meses_1_proporcao_investimento_group,meses_1_proporcao_investimento_percentage,meses_1_ts_visibilidade_value,meses_1_ts_visibilidade_group,meses_1_ts_visibilidade_percentage,meses_1_ts_visibilidade_rubric_percentage,meses_1_ts_ecommerce_value,meses_1_ts_ecommerce_group,meses_1_ts_ecommerce_percentage,meses_1_ts_ecommerce_rubric_percentage,meses_1_ts_midiakit_value,meses_1_ts_midiakit_group,meses_1_ts_midiakit_percentage,meses_1_ts_midiakit_rubric_percentage,meses_1_volume_sellin_value,meses_1_volume_sellin_group,meses_1_volume_sellin_percentage,meses_1_volume_sellout_value,meses_1_volume_sellout_group,meses_1_volume_sellout_percentage,meses_1_valor_sellout_value,meses_1_valor_sellout_group,meses_1_valor_sellout_percentage,meses_1_ts_rebaixopreco_value,meses_1_ts_rebaixopreco_group,meses_1_ts_rebaixopreco_percentage,meses_1_ts_rebaixopreco_rubric_percentage,meses_1_valor_packfisico_value,meses_1_valor_packfisico_group,meses_1_valor_packfisico_percentage,meses_1_volume_packfisico_value,meses_1_volume_packfisico_group,meses_1_volume_packfisico_percentage,meses_1_pfme_midiakit_value,meses_1_pfme_midiakit_group,meses_1_pfme_midiakit_percentage,meses_1_pfme_midiakit_rubric_percentage,meses_1_pfme_packvirtual_value,meses_1_pfme_packvirtual_group,meses_1_pfme_packvirtual_percentage,meses_1_pfme_packvirtual_rubric_percentage,meses_1_pfme_ecommerce_value,meses_1_pfme_ecommerce_group,meses_1_pfme_ecommerce_percentage,meses_1_pfme_ecommerce_rubric_percentage,meses_1_proporcao_packfisico
2023.0,geral,876615094,leite-em-po,demais,leite-em-po,molico-especiais,geral,filial 4,VAREJO 6,LEITE EM PO,LEITE EM PO,MOLICO ESPECIAIS,DEMAIS,63fd178a06cad1a9771ab147,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,844900357,leite-em-po,demais,leite-em-po,molico-especiais,geral,filial 4,VAREJO 9,LEITE EM PO,LEITE EM PO,MOLICO ESPECIAIS,DEMAIS,63fd178a06cad1a9771ab148,0,0,13312.395,valor,6.99384,13312.395,valor,6.99384,0.0,valor,0.0,0.0,valor,0.0,valor,331911.168,valor,0.0,valor,0.0,5859.634,valor,6.84429,44.01637350852706,1593.128,valor,8.33333,11.967252982945876,0.0,valor,0.0,0.0,2.048,volume,6.84429,0.0,volume,0,0.0,valor,0,5859.634,valor,6.84429,44.01637350852706,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,354478680,leite-em-po,demais,leite-em-po,molico-especiais,geral,filial 4,VAREJO 11,LEITE EM PO,LEITE EM PO,MOLICO ESPECIAIS,DEMAIS,63fd178a06cad1a9771ab149,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,452975767,leite-em-po,demais,leite-em-po,molico-especiais,geral,filial 5,VAREJO 5,LEITE EM PO,LEITE EM PO,MOLICO ESPECIAIS,DEMAIS,63fd178a06cad1a9771ab14a,0,0,220.048,valor,1.9422,220.048,valor,1.9422,0.0,valor,0.0,0.0,valor,3935.31,valor,7617.102,valor,1788.387,valor,11.36921,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.047,volume,1.9422,0.0,volume,0,0.0,valor,0,220.048,valor,1.9422,100.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,182154145,leite-em-po,demais,leite-em-po,molico-lata-sachet,geral,filial 1,VAREJO 1,LEITE EM PO,LEITE EM PO,MOLICO LATA SACHET,DEMAIS,63fd178a06cad1a9771ab14b,0,0,45456.841,valor,10.45123,45456.841,valor,10.45123,0.0,valor,0.0,0.0,valor,0.0,valor,1153846.122,valor,0.0,valor,0.0,1991.926,valor,10.45123,4.382015165838473,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,9.713,volume,10.45123,0.0,volume,0,0.0,valor,0,43464.915,valor,10.45123,95.61798483416152,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,204767661,leite-em-po,demais,leite-em-po,molico-lata-sachet,geral,filial 2,VAREJO 3,LEITE EM PO,LEITE EM PO,MOLICO LATA SACHET,DEMAIS,63fd178a06cad1a9771ab14c,0,0,60040.338,valor,8.00571,60040.338,valor,8.00571,0.0,valor,0.0,0.0,valor,0.0,valor,1459621.878,valor,0.0,valor,0.0,2150.303,valor,8.07036,3.5814306463108374,2537.914,valor,6.77591,4.227014868817129,0.0,valor,0.0,0.0,12.287,volume,8.07036,0.0,volume,0,0.0,valor,0,55352.121,valor,8.07036,92.19155448487204,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,113230264,leite-em-po,demais,leite-em-po,molico-lata-sachet,geral,filial 3,VAREJO 2,LEITE EM PO,LEITE EM PO,MOLICO LATA SACHET,DEMAIS,63fd178a06cad1a9771ab14d,0,0,3224.068,valor,6.93961,3224.068,valor,6.93961,0.0,valor,0.0,0.0,valor,0.0,valor,78404.04,valor,0.0,valor,0.0,972.518,valor,6.85459,30.16430947440262,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.66,volume,6.83934,0.0,volume,0,0.0,valor,0,2251.55,valor,6.97699,69.83569052559739,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,479157066,leite-em-po,demais,leite-em-po,molico-lata-sachet,geral,filial 3,VAREJO 7,LEITE EM PO,LEITE EM PO,MOLICO LATA SACHET,DEMAIS,63fd178a06cad1a9771ab14e,0,0,28057.539,valor,9.17967,28057.539,valor,9.17967,0.0,valor,0.0,0.0,valor,0.0,valor,678313.74,valor,0.0,valor,0.0,703.613,valor,8.99041,2.5077496913553463,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,5.71,volume,9.05224,0.0,volume,0,0.0,valor,0,27353.927,valor,9.18464,97.49225030864466,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,892985537,leite-em-po,demais,leite-em-po,molico-lata-sachet,geral,filial 3,VAREJO 8,LEITE EM PO,LEITE EM PO,MOLICO LATA SACHET,DEMAIS,63fd178a06cad1a9771ab14f,0,0,132.913,valor,3.38631,132.913,valor,3.38631,0.0,valor,0.0,0.0,valor,0.0,valor,8315.58,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.07,volume,3.32224,0.0,volume,0,0.0,valor,0,132.913,valor,3.38631,100.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,116288415,leite-em-po,demais,leite-em-po,molico-lata-sachet,geral,filial 3,VAREJO 10,LEITE EM PO,LEITE EM PO,MOLICO LATA SACHET,DEMAIS,63fd178a06cad1a9771ab150,0,0,10123.684,valor,4.02832,10123.684,valor,4.02832,0.0,valor,0.0,0.0,valor,0.0,valor,222144.78,valor,0.0,valor,0.0,253.877,valor,3.9398,2.507752563572904,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,1.87,volume,3.9589,0.0,volume,0,0.0,valor,0,9869.807,valor,4.03065,97.49224743642708,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,842193216,leite-em-po,demais,leite-em-po,molico-lata-sachet,geral,filial 3,VAREJO 12,LEITE EM PO,LEITE EM PO,MOLICO LATA SACHET,DEMAIS,63fd178a06cad1a9771ab151,0,0,31901.796,valor,6.26178,31901.796,valor,6.26178,0.0,valor,0.0,0.0,valor,0.0,valor,438349.86,valor,0.0,valor,0.0,800.018,valor,6.12668,2.507751763822801,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,3.69,volume,6.10773,0.0,volume,0,0.0,valor,0,31101.778,valor,6.26533,97.4922482361772,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,156384781,leite-em-po,demais,leite-em-po,molico-lata-sachet,geral,filial 4,VAREJO 4,LEITE EM PO,LEITE EM PO,MOLICO LATA SACHET,DEMAIS,63fd178a06cad1a9771ab152,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,48233958,leite-em-po,demais,leite-em-po,molico-lata-sachet,geral,filial 4,VAREJO 6,LEITE EM PO,LEITE EM PO,MOLICO LATA SACHET,DEMAIS,63fd178a06cad1a9771ab153,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,928040744,leite-em-po,demais,leite-em-po,molico-lata-sachet,geral,filial 4,VAREJO 9,LEITE EM PO,LEITE EM PO,MOLICO LATA SACHET,DEMAIS,63fd178a06cad1a9771ab154,0,0,42983.334,valor,7.66358,42983.334,valor,7.66358,0.0,valor,0.0,0.0,valor,0.0,valor,980050.5,valor,0.0,valor,0.0,19670.037,valor,7.60696,45.76200745757642,3643.261,valor,8.33333,8.475985084847158,0.0,valor,0.0,0.0,8.25,volume,7.60696,0.0,volume,0,0.0,valor,0,19670.037,valor,7.60696,45.76200745757642,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,833440173,leite-em-po,demais,leite-em-po,molico-lata-sachet,geral,filial 4,VAREJO 11,LEITE EM PO,LEITE EM PO,MOLICO LATA SACHET,DEMAIS,63fd178a06cad1a9771ab155,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,99529164,leite-em-po,demais,leite-em-po,molico-lata-sachet,geral,filial 5,VAREJO 5,LEITE EM PO,LEITE EM PO,MOLICO LATA SACHET,DEMAIS,63fd178b06cad1a9771ab156,0,0,7637.76,valor,8.80519,7637.76,valor,8.80519,0.0,valor,0.0,0.0,valor,0.0,valor,193871.808,valor,0.0,valor,0.0,1527.552,valor,8.80519,20.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,1.632,volume,8.80519,0.0,volume,0,0.0,valor,0,6110.208,valor,8.80519,80.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,192349176,leite-em-po,demais,leite-em-po,ninho-especiais,geral,filial 1,VAREJO 1,LEITE EM PO,LEITE EM PO,NINHO ESPECIAIS,DEMAIS,63fd178b06cad1a9771ab163,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,25634.3,valor,59604.55,valor,0.0,valor,10.31034,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.425,volume,100.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,204484402,leite-em-po,demais,leite-em-po,ninho-especiais,geral,filial 2,VAREJO 3,LEITE EM PO,LEITE EM PO,NINHO ESPECIAIS,DEMAIS,63fd178b06cad1a9771ab164,0,0,798.478,valor,8.33333,798.478,valor,8.33333,0.0,valor,0.0,0.0,valor,17850.81,valor,45018.966,valor,2235.604,valor,14.11568,0.0,valor,0.0,0.0,798.478,valor,8.33333,100.0,0.0,valor,0.0,0.0,0.321,volume,100.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,250413034,leite-em-po,demais,leite-em-po,ninho-especiais,geral,filial 3,VAREJO 2,LEITE EM PO,LEITE EM PO,NINHO ESPECIAIS,DEMAIS,63fd178b06cad1a9771ab165,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,790847351,leite-em-po,demais,leite-em-po,ninho-especiais,geral,filial 3,VAREJO 7,LEITE EM PO,LEITE EM PO,NINHO ESPECIAIS,DEMAIS,63fd178b06cad1a9771ab166,0,0,1078.667,valor,16.66667,1078.667,valor,16.66667,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,1078.667,valor,16.66667,100.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,727189010,leite-em-po,demais,leite-em-po,ninho-especiais,geral,filial 3,VAREJO 8,LEITE EM PO,LEITE EM PO,NINHO ESPECIAIS,DEMAIS,63fd178b06cad1a9771ab167,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,132145545,leite-em-po,demais,leite-em-po,ninho-especiais,geral,filial 3,VAREJO 10,LEITE EM PO,LEITE EM PO,NINHO ESPECIAIS,DEMAIS,63fd178b06cad1a9771ab168,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,207196250,leite-em-po,demais,leite-em-po,ninho-especiais,geral,filial 3,VAREJO 12,LEITE EM PO,LEITE EM PO,NINHO ESPECIAIS,DEMAIS,63fd178b06cad1a9771ab169,0,0,1402.267,valor,8.33333,1402.267,valor,8.33333,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,1402.267,valor,8.33333,100.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,901342273,leite-em-po,demais,leite-em-po,ninho-especiais,geral,filial 4,VAREJO 4,LEITE EM PO,LEITE EM PO,NINHO ESPECIAIS,DEMAIS,63fd178b06cad1a9771ab16a,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,120548577,leite-em-po,demais,leite-em-po,ninho-especiais,geral,filial 4,VAREJO 6,LEITE EM PO,LEITE EM PO,NINHO ESPECIAIS,DEMAIS,63fd178b06cad1a9771ab16b,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,400807136,leite-em-po,demais,leite-em-po,ninho-especiais,geral,filial 4,VAREJO 9,LEITE EM PO,LEITE EM PO,NINHO ESPECIAIS,DEMAIS,63fd178b06cad1a9771ab16c,0,0,736.729,valor,8.33333,736.729,valor,8.33333,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,736.729,valor,8.33333,100.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,657404801,leite-em-po,demais,leite-em-po,ninho-especiais,geral,filial 4,VAREJO 11,LEITE EM PO,LEITE EM PO,NINHO ESPECIAIS,DEMAIS,63fd178b06cad1a9771ab16d,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,377249117,leite-em-po,demais,leite-em-po,ninho-especiais,geral,filial 5,VAREJO 5,LEITE EM PO,LEITE EM PO,NINHO ESPECIAIS,DEMAIS,63fd178b06cad1a9771ab16e,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,314089324,leite-em-po,demais,leite-em-po,ninho-zero-lata,geral,filial 1,VAREJO 1,LEITE EM PO,LEITE EM PO,NINHO ZERO LATA,DEMAIS,63fd178f06cad1a9771ab1b7,0,0,25988.922,valor,8.36681,25988.922,valor,8.36681,0.0,valor,0.0,0.0,valor,447922.604,valor,1073085.914,valor,1723.514,valor,6.06579,2095.39,valor,8.36681,8.062628578994369,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,9.661,volume,8.36681,0.0,volume,0,0.0,valor,0,23893.532,valor,8.36681,91.93737142100564,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,106483861,leite-em-po,demais,leite-em-po,ninho-zero-lata,geral,filial 2,VAREJO 3,LEITE EM PO,LEITE EM PO,NINHO ZERO LATA,DEMAIS,63fd178f06cad1a9771ab1b8,0,0,21834.159,valor,9.22914,21834.159,valor,9.22914,0.0,valor,0.0,0.0,valor,374680.296,valor,843718.104,valor,1716.028,valor,7.81581,1158.551,valor,9.29763,5.306138536351352,1400.238,valor,8.33333,6.413061182614989,0.0,valor,0.0,0.0,7.596,volume,9.29763,0.0,volume,0,0.0,valor,0,19275.371,valor,9.29763,88.28080028103365,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,483660390,leite-em-po,demais,leite-em-po,ninho-zero-lata,geral,filial 3,VAREJO 2,LEITE EM PO,LEITE EM PO,NINHO ZERO LATA,DEMAIS,63fd178f06cad1a9771ab1b9,0,0,2359.478,valor,10.55512,2359.478,valor,10.55512,0.0,valor,0.0,0.0,valor,39167.04,valor,73308.84,valor,1659.988,valor,7.51681,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.66,volume,10.10826,0.0,volume,0,0.0,valor,0,2359.478,valor,10.55512,100.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,358556913,leite-em-po,demais,leite-em-po,ninho-zero-lata,geral,filial 3,VAREJO 7,LEITE EM PO,LEITE EM PO,NINHO ZERO LATA,DEMAIS,63fd178f06cad1a9771ab1ba,0,0,3555.527,valor,4.39968,3555.527,valor,4.39968,0.0,valor,0.0,0.0,valor,58157.12,valor,108852.52,valor,1635.682,valor,7.46939,310.803,valor,4.74945,8.741416274585568,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.98,volume,4.16799,0.0,volume,0,0.0,valor,0,3244.724,valor,4.36887,91.25858372541444,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,967268262,leite-em-po,demais,leite-em-po,ninho-zero-lata,geral,filial 3,VAREJO 8,LEITE EM PO,LEITE EM PO,NINHO ZERO LATA,DEMAIS,63fd178f06cad1a9771ab1bb,0,0,201.961,valor,11.41415,201.961,valor,11.41415,0.0,valor,0.0,0.0,valor,7714.72,valor,14439.62,valor,3819.908,valor,7.45749,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.13,volume,10.94847,0.0,volume,0,0.0,valor,0,201.961,valor,11.41415,100.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,434476940,leite-em-po,demais,leite-em-po,ninho-zero-lata,geral,filial 3,VAREJO 10,LEITE EM PO,LEITE EM PO,NINHO ZERO LATA,DEMAIS,63fd178f06cad1a9771ab1bc,0,0,3890.089,valor,16.18469,3890.089,valor,16.18469,0.0,valor,0.0,0.0,valor,80707.84,valor,151060.64,valor,2074.704,valor,7.46955,344.547,valor,17.09592,8.857039255764008,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,1.36,volume,15.50585,0.0,volume,0,0.0,valor,0,3545.542,valor,16.10129,91.142960744236,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,337257120,leite-em-po,demais,leite-em-po,ninho-zero-lata,geral,filial 3,VAREJO 12,LEITE EM PO,LEITE EM PO,NINHO ZERO LATA,DEMAIS,63fd178f06cad1a9771ab1bd,0,0,1604.545,valor,7.07348,1604.545,valor,7.07348,0.0,valor,0.0,0.0,valor,30265.44,valor,56647.74,valor,1886.232,valor,7.45748,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.51,volume,6.76305,0.0,volume,0,0.0,valor,0,1604.545,valor,7.07348,100.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,778982863,leite-em-po,demais,leite-em-po,ninho-zero-lata,geral,filial 4,VAREJO 4,LEITE EM PO,LEITE EM PO,NINHO ZERO LATA,DEMAIS,63fd178f06cad1a9771ab1be,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,218322861,leite-em-po,demais,leite-em-po,ninho-zero-lata,geral,filial 4,VAREJO 6,LEITE EM PO,LEITE EM PO,NINHO ZERO LATA,DEMAIS,63fd178f06cad1a9771ab1bf,0,0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,0.0,valor,0.0,valor,0.0,valor,0.0,valor,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,0.0,volume,0.0,0.0,volume,0,0.0,valor,0,0.0,valor,0.0,0.0,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
2023.0,geral,999531881,leite-em-po,demais,leite-em-po,ninho-zero-lata,geral,filial 4,VAREJO 9,LEITE EM PO,LEITE EM PO,NINHO ZERO LATA,DEMAIS,63fd178f06cad1a9771ab1c0,0,0,11881.313,valor,6.63474,11881.313,valor,6.63474,0.0,valor,0.0,0.0,valor,0.0,valor,276018.89,valor,0.0,valor,0.0,4858.486,valor,6.3466,40.891831300581984,2164.34,valor,8.33333,18.21633739883603,0.0,valor,0.0,0.0,2.485,volume,6.3466,0.0,volume,0,0.0,valor,0,4858.486,valor,6.3466,40.891831300581984,0.0,valor,0.0,0.0,volume,0,0.0,valor,0.0,0,0.0,valor,0,0,0.0,valor,0,0,0.0
